date,status,fulfilment,sales_channel,ship_service_level,style,sku,category,size,qty,amount,ship_state,b2b,fulfilled_by
2022-05-16,shipped,amazon,amazon.in,expedited,jne3468,jne3468_kr_s,kurta,s,1,399.0,uttar_pradesh,False,
2022-05-16,shipped,amazon,amazon.in,expedited,set328,set328_kr_np_xl,set,xl,1,545.0,mizoram,False,
2022-05-16,cancelled,amazon,amazon.in,expedited,set265,set265_kr_np_m,set,m,0,,punjab,False,
2022-05-16,cancelled,amazon,amazon.in,expedited,set264,set264_kr_np_m,set,m,0,,punjab,False,
2022-05-16,shipped,amazon,amazon.in,expedited,j0210,j0210_dr_xs,ethnic_dress,xs,1,837.0,maharashtra,False,
2022-05-16,shipped,amazon,amazon.in,expedited,jne3368,jne3368_kr_l,kurta,l,1,471.0,karnataka,False,
2022-05-16,cancelled,merchant,amazon.in,standard,jne3798,jne3798_kr_xl,western_dress,xl,0,734.29,tamil_nadu,False,easy_ship
2022-05-16,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3294,jne3294_kr_xl,kurta,xl,1,449.0,uttarakhand,False,easy_ship
2022-05-16,shipped,amazon,amazon.in,expedited,set433,set433_kr_np_xxl,set,xxl,1,560.0,karnataka,False,
2022-05-16,cancelled,amazon,amazon.in,expedited,j0416,j0416_dr_xs,western_dress,xs,0,,andhra_pradesh,False,
2022-05-16,shipped,amazon,amazon.in,expedited,j0301,j0301_tp_xxxl,top,3xl,1,518.0,delhi,False,
2022-05-16,cancelled,amazon,amazon.in,expedited,j0164,j0164_dr_xs,ethnic_dress,xs,1,373.0,andhra_pradesh,False,
2022-05-16,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3865,jne3865_tp_s,top,s,1,513.0,maharashtra,False,easy_ship
2022-05-16,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3686,jne3686_tu_xxl,top,xxl,1,425.0,tamil_nadu,False,easy_ship
2022-05-16,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3797,jne3797_kr_m,western_dress,m,1,771.0,jharkhand,False,easy_ship
2022-05-16,shipped,amazon,amazon.in,expedited,jne3801,jne3801_kr_xxl,kurta,xxl,1,771.0,kerala,False,
2022-05-16,shipped,amazon,amazon.in,expedited,set302,set302_kr_pp_xxxl,set,3xl,1,799.0,karnataka,False,
2022-05-16,shipped,amazon,amazon.in,expedited,jne3510,jne3510_kr_l,kurta,l,1,471.0,gujarat,False,
2022-05-16,shipped_delivered_to_buyer,merchant,amazon.in,standard,set383,set383_kr_np_s,set,s,1,599.0,himachal_pradesh,False,easy_ship
2022-05-16,shipped_delivered_to_buyer,merchant,amazon.in,standard,j0152,j0152_dr_s,western_dress,s,1,899.0,himachal_pradesh,False,easy_ship
2022-05-16,shipped_delivered_to_buyer,merchant,amazon.in,standard,j0164,j0164_dr_s,ethnic_dress,s,1,373.0,himachal_pradesh,False,easy_ship
2022-05-16,shipped,amazon,amazon.in,expedited,j0308,j0308_dr_xxl,western_dress,xxl,1,665.0,andaman_&_nicobar,False,
2022-05-16,shipped,amazon,amazon.in,expedited,set273,set273_kr_np_xs,set,xs,1,612.0,telangana,False,
2022-05-16,shipped,amazon,amazon.in,expedited,j0391,j0391_tp_l,top,l,1,690.0,delhi,False,
2022-05-16,shipped_returned_to_seller,merchant,amazon.in,standard,nw020,nw020_st_sr_l,set,l,1,517.0,punjab,False,easy_ship
2022-05-16,shipped,amazon,amazon.in,expedited,pjne2100,pjne2100_kr_n_6xl,kurta,6xl,1,764.0,gujarat,False,
2022-05-16,shipped,amazon,amazon.in,expedited,j0077,j0077_skd_s,set,s,1,1099.0,haryana,False,
2022-05-16,shipped_delivered_to_buyer,merchant,amazon.in,standard,j0344,j0344_tp_l,top,l,1,574.0,telangana,False,easy_ship
2022-05-16,shipped,amazon,amazon.in,expedited,j0340,j0340_tp_l,top,l,1,690.0,telangana,False,
2022-05-16,shipped,amazon,amazon.in,expedited,j0010,j0010_lcd_s,set,s,1,999.0,maharashtra,False,
2022-05-16,shipped_delivered_to_buyer,merchant,amazon.in,standard,set183,set183_kr_dh_m,set,m,1,759.0,karnataka,False,easy_ship
2022-05-16,shipped_delivered_to_buyer,merchant,amazon.in,standard,set186,set186_kr_dh_s,set,s,1,599.0,karnataka,False,easy_ship
2022-05-16,shipped,amazon,amazon.in,expedited,jne3500,jne3500_kr_s,kurta,s,1,348.0,tamil_nadu,False,
2022-05-16,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3686,jne3686_tu_m,top,m,1,425.0,tamil_nadu,False,easy_ship
2022-05-16,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3679,jne3679_tu_l,top,l,1,399.0,tamil_nadu,False,easy_ship
2022-05-16,cancelled,merchant,amazon.in,standard,j0234,j0234_skd_xl,set,xl,0,1058.93,karnataka,False,easy_ship
2022-05-16,shipped,amazon,amazon.in,expedited,jne3368,jne3368_kr_xxl,kurta,xxl,1,471.0,telangana,False,
2022-05-16,shipped,amazon,amazon.in,expedited,j0332,j0332_dr_xs,western_dress,xs,1,668.0,gujarat,False,
2022-05-16,shipped,amazon,amazon.in,expedited,jne3548,jne3548_kr_l,kurta,l,1,517.0,west_bengal,False,
2022-05-16,shipped_delivered_to_buyer,merchant,amazon.in,standard,set376,set376_kr_np_l,set,l,1,560.0,maharashtra,False,easy_ship
2022-05-16,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3905,jne3905_dr_xl,western_dress,xl,1,625.0,uttar_pradesh,False,easy_ship
2022-05-16,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3861,jne3861_dr_xl,western_dress,xl,1,791.0,uttar_pradesh,False,easy_ship
2022-05-16,shipped_delivered_to_buyer,merchant,amazon.in,standard,set402,set402_kr_np_s,set,s,1,988.0,odisha,False,easy_ship
2022-05-16,shipped_returned_to_seller,merchant,amazon.in,standard,jne3863,jne3863_tu_l,top,l,1,574.0,karnataka,False,easy_ship
2022-05-16,shipped,amazon,amazon.in,expedited,jne3785,jne3785_kr_xl,kurta,xl,1,345.0,uttarakhand,False,
2022-05-16,shipped,amazon,amazon.in,expedited,j0244,j0244_skd_l,set,l,1,1238.0,goa,False,
2022-05-16,shipped_delivered_to_buyer,merchant,amazon.in,standard,j0219,j0219_bl_xxl,blouse,xxl,1,599.0,karnataka,False,easy_ship
2022-05-16,shipped,amazon,amazon.in,expedited,jne3636,jne3636_kr_m,kurta,m,1,459.0,andhra_pradesh,False,
2022-05-16,shipped,amazon,amazon.in,expedited,j0341,j0341_dr_m,western_dress,m,1,885.0,andhra_pradesh,False,
2022-05-16,shipped_delivered_to_buyer,merchant,amazon.in,standard,j0157,j0157_dr_m,western_dress,m,1,690.0,odisha,False,easy_ship
2022-05-16,shipped,amazon,amazon.in,expedited,set145,set145_kr_np_l,set,l,1,788.0,odisha,False,
2022-05-16,cancelled,amazon,amazon.in,expedited,set145,set145_kr_np_l,set,l,1,788.0,odisha,False,
2022-05-16,cancelled,merchant,amazon.in,standard,j0157,j0157_dr_m,western_dress,m,0,657.14,odisha,False,easy_ship
2022-05-15,shipped,amazon,amazon.in,standard,set372,set372_kr_pp_xs,set,xs,1,667.0,west_bengal,False,
2022-05-15,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3620,jne3620_kr_xs,kurta,xs,1,325.0,west_bengal,False,easy_ship
2022-05-15,shipped_delivered_to_buyer,merchant,amazon.in,standard,j0013,j0013_skd_xxl,set,xxl,1,1072.0,karnataka,False,easy_ship
2022-05-15,shipped,amazon,amazon.in,expedited,set203,set203_kr_dpt_xs,set,xs,1,429.0,telangana,False,
2022-05-15,shipped_returned_to_seller,merchant,amazon.in,standard,jne3797,jne3797_kr_xxxl,western_dress,3xl,1,771.0,uttar_pradesh,False,easy_ship
2022-05-15,shipped_returned_to_seller,merchant,amazon.in,standard,jne3798,jne3798_kr_xxxl,western_dress,3xl,1,771.0,uttar_pradesh,False,easy_ship
2022-05-15,shipped,amazon,amazon.in,expedited,jne3784,jne3784_kr_xxl,kurta,xxl,1,517.0,uttar_pradesh,False,
2022-05-15,shipped,amazon,amazon.in,expedited,jne1977,jne1977_kr_237_xxl,kurta,xxl,1,301.0,odisha,False,
2022-05-15,shipped_returned_to_seller,merchant,amazon.in,standard,nw016,nw016_st_sr_m,set,m,1,0.0,delhi,False,easy_ship
2022-05-15,shipped,amazon,amazon.in,expedited,j0013,j0013_skd_l,set,l,1,1072.0,madhya_pradesh,False,
2022-05-15,shipped,amazon,amazon.in,expedited,jne3742,jne3742_kr_s,kurta,s,1,432.0,tamil_nadu,False,
2022-05-15,shipped_delivered_to_buyer,merchant,amazon.in,standard,bl025,bl025_74black_b,blouse,free,1,388.0,tamil_nadu,False,easy_ship
2022-05-15,shipped,amazon,amazon.in,expedited,jne3654,jne3654_tp_l,top,l,1,371.0,haryana,False,
2022-05-15,shipped,amazon,amazon.in,expedited,jne3721,jne3721_kr_m,kurta,m,1,301.0,tamil_nadu,False,
2022-05-15,shipped,amazon,amazon.in,expedited,set217,set217_kr_pp_xl,set,xl,1,786.0,maharashtra,False,
2022-05-15,shipped_delivered_to_buyer,merchant,amazon.in,standard,set356,set356_kr_np_xl,set,xl,1,999.0,maharashtra,False,easy_ship
2022-05-15,shipped,amazon,amazon.in,expedited,jne3313,jne3313_kr_a_l,kurta,l,1,582.0,karnataka,False,
2022-05-15,shipped,amazon,amazon.in,expedited,jne3771,jne3771_kr_s,kurta,s,1,346.0,delhi,False,
2022-05-15,shipped,amazon,amazon.in,expedited,jne3440,jne3440_kr_n_xs,kurta,xs,1,435.0,rajasthan,False,
2022-05-15,shipped,amazon,amazon.in,expedited,set397,set397_kr_np_xs,set,xs,1,999.0,rajasthan,False,
2022-05-15,shipped,amazon,amazon.in,expedited,jne3634,jne3634_kr_xxl,kurta,xxl,1,544.0,tamil_nadu,False,
2022-05-15,shipped,amazon,amazon.in,expedited,set375,set375_kr_np_xl,set,xl,1,696.0,kerala,False,
2022-05-15,shipped,amazon,amazon.in,expedited,jne3704,jne3704_kr_xxl,kurta,xxl,1,487.0,west_bengal,False,
2022-05-15,shipped,amazon,amazon.in,expedited,set345,set345_kr_np_xs,set,xs,1,641.0,meghalaya,False,
2022-05-15,cancelled,merchant,amazon.in,standard,jne3389,jne3389_kr_s,kurta,s,0,430.48,punjab,False,easy_ship
2022-05-15,cancelled,merchant,amazon.in,standard,jne3389,jne3389_kr_s,kurta,s,0,,punjab,False,easy_ship
2022-05-15,shipped_delivered_to_buyer,merchant,amazon.in,standard,j0158,j0158_dr_xxl,western_dress,xxl,1,825.0,uttar_pradesh,False,easy_ship
2022-05-15,shipped,amazon,amazon.in,expedited,j0349,j0349_set_xxl,set,xxl,1,888.0,uttar_pradesh,False,
2022-05-15,shipped,amazon,amazon.in,expedited,j0351,j0351_set_xxl,set,xxl,1,832.0,uttar_pradesh,False,
2022-05-15,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3798,jne3798_kr_a_xs,western_dress,xs,1,771.0,uttarakhand,False,easy_ship
2022-05-15,cancelled,merchant,amazon.in,standard,j0401,j0401_dr_xs,western_dress,xs,0,842.86,maharashtra,False,easy_ship
2022-05-15,cancelled,amazon,amazon.in,expedited,jne3714,jne3714_kr_xxxl,kurta,3xl,0,,maharashtra,False,
2022-05-15,shipped_delivered_to_buyer,merchant,amazon.in,standard,j0179,j0179_kr_xl,kurta,xl,1,696.0,tamil_nadu,False,easy_ship
2022-05-15,shipped,amazon,amazon.in,expedited,j0201,j0201_tp_xxxl,top,3xl,1,625.0,maharashtra,False,
2022-05-15,shipped,amazon,amazon.in,expedited,nw028,nw028_tp_pj_xxl,set,xxl,1,539.0,maharashtra,False,
2022-05-15,shipped,amazon,amazon.in,expedited,j0391,j0391_tp_xxxl,top,3xl,1,690.0,maharashtra,False,
2022-05-15,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3797,jne3797_kr_a_xxxl,western_dress,3xl,1,771.0,madhya_pradesh,False,easy_ship
2022-05-15,shipped,amazon,amazon.in,expedited,jne3800,jne3800_kr_l,western_dress,l,1,771.0,haryana,False,
2022-05-15,shipped,amazon,amazon.in,expedited,j0341,j0341_dr_xxl,western_dress,xxl,1,885.0,west_bengal,False,
2022-05-15,shipped,amazon,amazon.in,expedited,j0003,j0003_set_s,set,s,1,696.0,karnataka,False,
2022-05-15,shipped_delivered_to_buyer,merchant,amazon.in,standard,j0352,j0352_kr_m,kurta,m,1,669.0,tamil_nadu,False,easy_ship
2022-05-15,shipped,amazon,amazon.in,expedited,jne3741,jne3741_kr_xxxl,kurta,3xl,1,459.0,maharashtra,False,
2022-05-15,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3468,jne3468_kr_xl,kurta,xl,1,399.0,karnataka,False,easy_ship
2022-05-15,shipped,amazon,amazon.in,expedited,jne3487,jne3487_kr_xl,kurta,xl,1,345.0,karnataka,False,
2022-05-15,shipped,amazon,amazon.in,expedited,jne3651,jne3651_tp_n_xxl,top,xxl,1,518.0,uttar_pradesh,False,
2022-05-15,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3712,jne3712_tp_n_xxl,top,xxl,1,518.0,uttar_pradesh,False,easy_ship
2022-05-15,shipped,amazon,amazon.in,expedited,jne3339,jne3339_kr_xs,kurta,xs,1,305.0,maharashtra,False,
2022-05-15,cancelled,merchant,amazon.in,standard,jne3823,jne3823_kr_l,kurta,l,0,475.24,uttar_pradesh,False,easy_ship
2022-05-15,cancelled,merchant,amazon.in,standard,j0334,j0334_tp_l,top,l,0,570.48,maharashtra,False,easy_ship
2022-05-15,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3797,jne3797_kr_xxxl,western_dress,3xl,1,771.0,tamil_nadu,False,easy_ship
2022-05-15,shipped,amazon,amazon.in,expedited,jne3633,jne3633_kr_xxxl,kurta,3xl,1,459.0,tamil_nadu,False,
2022-05-15,shipped,amazon,amazon.in,expedited,men5013,men5013_kr_l,kurta,l,1,709.0,maharashtra,False,
2022-05-15,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3798,jne3798_kr_a_xl,western_dress,xl,1,771.0,tamil_nadu,False,easy_ship
2022-05-15,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3633,jne3633_kr_s,kurta,s,1,459.0,maharashtra,False,easy_ship
2022-05-15,cancelled,amazon,amazon.in,expedited,jne3651,jne3651_tp_n_xxl,top,xxl,1,518.0,uttar_pradesh,False,
2022-05-15,cancelled,merchant,amazon.in,standard,jne3712,jne3712_tp_n_xxl,top,xxl,0,493.33,uttar_pradesh,False,easy_ship
2022-05-15,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3560,jne3560_kr_l,kurta,l,1,544.0,bihar,False,easy_ship
2022-05-15,shipped,amazon,amazon.in,expedited,jne3800,jne3800_kr_l,western_dress,l,1,771.0,telangana,False,
2022-05-15,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3720,jne3720_kr_xxxl,kurta,3xl,1,517.0,punjab,False,easy_ship
2022-05-15,shipped_delivered_to_buyer,merchant,amazon.in,standard,j0073,j0073_kr_xxxl,kurta,3xl,1,333.0,punjab,False,easy_ship
2022-05-15,shipped_delivered_to_buyer,merchant,amazon.in,standard,set383,set383_kr_np_xxl,set,xxl,1,599.0,uttar_pradesh,False,easy_ship
2022-05-15,shipped,amazon,amazon.in,expedited,j0095,j0095_set_l,set,l,1,653.0,delhi,True,
2022-05-15,shipped,amazon,amazon.in,expedited,jne3619,jne3619_kr_xs,kurta,xs,1,301.0,maharashtra,False,
2022-05-15,shipped,amazon,amazon.in,expedited,j0094,j0094_kr_m,kurta,m,1,603.0,telangana,False,
2022-05-15,shipped_delivered_to_buyer,merchant,amazon.in,standard,j0234,j0234_skd_xxxl,set,3xl,1,1186.0,maharashtra,False,easy_ship
2022-05-15,shipped,amazon,amazon.in,expedited,jne3342,jne3342_kr_s,kurta,s,1,424.0,delhi,False,
2022-05-15,shipped,amazon,amazon.in,expedited,jne3518,jne3518_kr_xxl,kurta,xxl,1,487.0,karnataka,False,
2022-05-15,shipped_delivered_to_buyer,merchant,amazon.in,standard,nw012,nw012_tp_pj_m,set,m,1,537.0,tamil_nadu,False,easy_ship
2022-05-15,shipped_delivered_to_buyer,merchant,amazon.in,standard,nw031,nw031_tp_pj_m,set,m,1,582.0,tamil_nadu,False,easy_ship
2022-05-15,shipped,amazon,amazon.in,expedited,set374,set374_kr_np_s,set,s,1,666.0,goa,False,
2022-05-15,shipped,amazon,amazon.in,expedited,jne3611,jne3611_kr_l,kurta,l,1,469.0,andhra_pradesh,False,
2022-05-15,shipped_delivered_to_buyer,merchant,amazon.in,standard,j0354,j0354_kr_xxl,kurta,xxl,1,635.0,west_bengal,False,easy_ship
2022-05-15,shipped,amazon,amazon.in,expedited,j0049,j0049_tp_l,top,l,1,321.0,maharashtra,False,
2022-05-15,shipped_returned_to_seller,merchant,amazon.in,standard,j0151,j0151_kr_xxl,kurta,xxl,1,477.0,gujarat,False,easy_ship
2022-05-15,shipped,amazon,amazon.in,expedited,set278,set278_kr_np_m,set,m,1,1523.0,odisha,False,
2022-05-15,shipped_delivered_to_buyer,merchant,amazon.in,standard,j0118,j0118_tp_xxxl,top,3xl,1,529.0,punjab,False,easy_ship
2022-05-15,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3265,jne3265_kr_xxl,kurta,xxl,1,318.0,maharashtra,False,easy_ship
2022-05-15,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3797,jne3797_kr_l,western_dress,l,1,771.0,madhya_pradesh,False,easy_ship
2022-05-15,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3797,jne3797_kr_a_l,western_dress,l,1,771.0,maharashtra,False,easy_ship
2022-05-15,cancelled,merchant,amazon.in,standard,j0158,j0158_dr_xl,western_dress,xl,0,785.71,tamil_nadu,False,easy_ship
2022-05-15,shipped,amazon,amazon.in,expedited,jne3399,jne3399_kr_s,kurta,s,1,469.0,maharashtra,False,
2022-05-15,shipped,amazon,amazon.in,expedited,set435,set435_kr_np_xxxl,set,3xl,1,1399.0,karnataka,False,
2022-05-15,shipped_delivered_to_buyer,merchant,amazon.in,standard,nw014,nw014_st_sr_xxxl,set,3xl,1,537.0,madhya_pradesh,False,easy_ship
2022-05-15,shipped,amazon,amazon.in,expedited,jne3510,jne3510_kr_l,kurta,l,1,471.0,rajasthan,False,
2022-05-15,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3797,jne3797_kr_a_s,western_dress,s,1,771.0,kerala,False,easy_ship
2022-05-15,shipped,amazon,amazon.in,expedited,jne3721,jne3721_kr_xxl,kurta,xxl,1,301.0,maharashtra,False,
2022-05-15,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3684,jne3684_tu_s,top,s,1,301.0,goa,False,easy_ship
2022-05-15,shipped_returned_to_seller,merchant,amazon.in,standard,set401,set401_kr_np_l,set,l,1,999.0,jharkhand,False,easy_ship
2022-05-15,shipped_returned_to_seller,merchant,amazon.in,standard,set348,set348_kr_np_l,set,l,1,899.0,jharkhand,False,easy_ship
2022-05-15,shipped,amazon,amazon.in,expedited,set403,set403_kr_np_l,set,l,1,999.0,jharkhand,False,
2022-05-15,shipped,amazon,amazon.in,expedited,set343,set343_kr_np_l,set,l,1,850.0,jharkhand,False,
2022-05-15,shipped_returned_to_seller,merchant,amazon.in,standard,j0142,j0142_kr_xl,kurta,xl,1,396.0,andaman_&_nicobar,False,easy_ship
2022-05-15,shipped_delivered_to_buyer,merchant,amazon.in,standard,set330,set330_kr_pp_xs,set,xs,1,560.0,punjab,False,easy_ship
2022-05-15,shipped,amazon,amazon.in,expedited,set145,set145_kr_np_xs,set,xs,1,788.0,gujarat,False,
2022-05-15,shipped,amazon,amazon.in,expedited,j0009,j0009_skd_xs,set,xs,1,854.0,gujarat,False,
2022-05-15,shipped,amazon,amazon.in,expedited,set144,set144_kr_np_xs,set,xs,1,788.0,gujarat,False,
2022-05-15,shipped_delivered_to_buyer,merchant,amazon.in,standard,set275,set275_kr_np_xs,set,xs,1,630.0,gujarat,False,easy_ship
2022-05-15,shipped_delivered_to_buyer,merchant,amazon.in,standard,set331,set331_kr_np_s,set,s,1,641.0,gujarat,False,easy_ship
2022-05-15,shipped,amazon,amazon.in,expedited,set293,set293_kr_np_m,set,m,1,736.0,delhi,False,
2022-05-15,shipped,amazon,amazon.in,expedited,jne3405,jne3405_kr_l,kurta,l,1,435.0,delhi,False,
2022-05-15,shipped,amazon,amazon.in,expedited,set343,set343_kr_np_l,set,l,1,850.0,andhra_pradesh,False,
2022-05-15,shipped,amazon,amazon.in,expedited,jne2049,jne2049_kr_351_xs,kurta,xs,1,441.0,tamil_nadu,False,
2022-05-15,shipped,amazon,amazon.in,expedited,jne3749,jne3749_kr_xxl,kurta,xxl,1,469.0,telangana,False,
2022-05-15,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3797,jne3797_kr_l,western_dress,l,1,771.0,telangana,False,easy_ship
2022-05-15,shipped,amazon,amazon.in,expedited,set389,set389_kr_np_xxl,set,xxl,1,648.0,telangana,False,
2022-05-15,shipped_delivered_to_buyer,merchant,amazon.in,standard,j0127,j0127_skd_xs,set,xs,1,1186.0,uttar_pradesh,False,easy_ship
2022-05-15,shipped_delivered_to_buyer,merchant,amazon.in,standard,set227,set227_kr_pp_a_xs,set,xs,1,614.0,uttar_pradesh,False,easy_ship
2022-05-15,shipped_delivered_to_buyer,merchant,amazon.in,standard,set375,set375_kr_np_s,set,s,1,696.0,uttar_pradesh,False,easy_ship
2022-05-15,shipped,amazon,amazon.in,expedited,set414,set414_kr_np_s,set,s,1,999.0,uttar_pradesh,False,
2022-05-15,shipped,amazon,amazon.in,expedited,set144,set144_kr_np_xs,set,xs,1,788.0,uttar_pradesh,False,
2022-05-15,shipped,amazon,amazon.in,expedited,set268,set268_kr_np_xs,set,xs,1,788.0,uttar_pradesh,False,
2022-05-15,shipped,amazon,amazon.in,expedited,jne3898,jne3898_kr_s,kurta,s,1,582.0,uttar_pradesh,False,
2022-05-15,cancelled,merchant,amazon.in,standard,j0005,j0005_dr_xxl,western_dress,xxl,0,856.19,delhi,False,easy_ship
2022-05-15,shipped_returned_to_seller,merchant,amazon.in,standard,nw029,nw029_st_sr_xxxl,set,3xl,1,455.0,uttar_pradesh,False,easy_ship
2022-05-15,shipped_returned_to_seller,merchant,amazon.in,standard,nw034,nw034_tp_pj_xxxl,set,3xl,1,613.0,uttar_pradesh,False,easy_ship
2022-05-15,shipped,amazon,amazon.in,expedited,j0301,j0301_tp_xxl,top,xxl,1,518.0,maharashtra,False,
2022-05-15,shipped_delivered_to_buyer,merchant,amazon.in,standard,j0153,j0153_dr_m,western_dress,m,1,443.0,rajasthan,False,easy_ship
2022-05-15,shipped_delivered_to_buyer,merchant,amazon.in,standard,set239,set239_kr_np_xxxl,set,3xl,1,693.0,delhi,False,easy_ship
2022-05-15,shipped,amazon,amazon.in,expedited,set335,set335_kr_np_xxl,set,xxl,1,771.0,kerala,False,
2022-05-15,shipped,amazon,amazon.in,expedited,j0006,j0006_set_xs,ethnic_dress,xs,1,899.0,maharashtra,False,
2022-05-15,shipped,amazon,amazon.in,expedited,jne3614,jne3614_kr_l,kurta,l,1,459.0,delhi,False,
2022-05-15,shipped,amazon,amazon.in,expedited,jne3800,jne3800_kr_xxl,western_dress,xxl,1,771.0,uttar_pradesh,False,
2022-05-15,shipped,amazon,amazon.in,expedited,j0119,j0119_tp_xl,top,xl,1,574.0,assam,False,
2022-05-15,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3641,jne3641_tp_n_xxl,top,xxl,1,354.0,odisha,False,easy_ship
2022-05-15,cancelled,merchant,amazon.in,standard,jne3797,jne3797_kr_a_xs,western_dress,xs,0,734.29,kerala,False,easy_ship
2022-05-15,shipped,amazon,amazon.in,expedited,j0339,j0339_dr_s,western_dress,s,1,825.0,karnataka,False,
2022-05-15,shipped,amazon,amazon.in,expedited,set306,set306_kr_pp_xl,set,xl,1,666.0,maharashtra,False,
2022-05-15,cancelled,merchant,amazon.in,standard,an204,an204_purple_xl,bottom,xl,0,306.67,tamil_nadu,False,easy_ship
2022-05-15,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3800,jne3800_kr_a_xxl,western_dress,xxl,1,771.0,punjab,False,easy_ship
2022-05-15,shipped_returned_to_seller,merchant,amazon.in,standard,jne3334,jne3334_kr_l,kurta,l,1,318.0,west_bengal,False,easy_ship
2022-05-15,cancelled,amazon,amazon.in,expedited,jne3806,jne3806_kr_m,kurta,m,0,,rajasthan,False,
2022-05-15,shipped_delivered_to_buyer,merchant,amazon.in,standard,set281,set281_kr_pp_xl,set,xl,1,499.0,haryana,False,easy_ship
2022-05-15,shipped,amazon,amazon.in,expedited,jne3634,jne3634_kr_xxl,kurta,xxl,1,544.0,uttar_pradesh,False,
2022-05-15,cancelled,merchant,amazon.in,standard,jne3797,jne3797_kr_a_s,western_dress,s,0,734.29,kerala,False,easy_ship
2022-05-15,shipped,amazon,amazon.in,expedited,pjne3068,pjne3068_kr_6xl,kurta,6xl,1,1099.0,delhi,False,
2022-05-15,shipped_delivered_to_buyer,merchant,amazon.in,standard,set392,set392_kr_np_s,set,s,1,799.0,kerala,False,easy_ship
2022-05-15,shipped,amazon,amazon.in,expedited,set374,set374_kr_np_xs,set,xs,1,666.0,tamil_nadu,False,
2022-05-15,shipped,amazon,amazon.in,expedited,jne3838,jne3838_kr_xs,kurta,xs,1,399.0,tamil_nadu,False,
2022-05-15,shipped,amazon,amazon.in,expedited,set268,set268_kr_np_m,set,m,1,788.0,tamil_nadu,False,
2022-05-15,shipped,amazon,amazon.in,expedited,j0341,j0341_dr_xxl,western_dress,xxl,1,885.0,karnataka,False,
2022-05-15,shipped,amazon,amazon.in,expedited,jne3785,jne3785_kr_m,kurta,m,1,345.0,maharashtra,False,
2022-05-15,shipped,amazon,amazon.in,expedited,j0013,j0013_skd_xxl,set,xxl,1,1072.0,madhya_pradesh,False,
2022-05-15,shipped,amazon,amazon.in,expedited,j0341,j0341_dr_m,western_dress,m,1,885.0,telangana,False,
2022-05-15,shipped,amazon,amazon.in,expedited,jne3437,jne3437_kr_xxxl,kurta,3xl,1,517.0,maharashtra,False,
2022-05-15,shipped,amazon,amazon.in,expedited,set197,set197_kr_np_xxl,set,xxl,1,759.0,gujarat,False,
2022-05-15,shipped,amazon,amazon.in,expedited,jne3405,jne3405_kr_l,kurta,l,1,435.0,kerala,False,
2022-05-15,cancelled,merchant,amazon.in,standard,set396,set396_kr_pp_xl,set,xl,0,940.95,telangana,False,easy_ship
2022-05-15,shipped,amazon,amazon.in,expedited,set405,set405_kr_np_m,set,m,1,771.0,tamil_nadu,False,
2022-05-15,cancelled,merchant,amazon.in,standard,jne3797,jne3797_kr_a_m,western_dress,m,0,734.29,kerala,False,easy_ship
2022-05-15,shipped_delivered_to_buyer,merchant,amazon.in,standard,men5011,men5011_kr_xl,kurta,xl,1,709.0,kerala,False,easy_ship
2022-05-15,cancelled,amazon,amazon.in,expedited,j0285,j0285_skd_m,set,m,0,,kerala,False,
2022-05-15,shipped,amazon,amazon.in,expedited,set356,set356_kr_np_l,set,l,1,999.0,tamil_nadu,False,
2022-05-15,shipped,amazon,amazon.in,expedited,men5006,men5006_kr_m,kurta,m,1,665.0,tamil_nadu,False,
2022-05-15,shipped_delivered_to_buyer,merchant,amazon.in,standard,set110,set110_kr_pp_s,set,s,1,0.0,bihar,False,easy_ship
2022-05-15,cancelled,merchant,amazon.in,standard,jne3334,jne3334_kr_l,kurta,l,0,,west_bengal,False,easy_ship
2022-05-15,shipped_delivered_to_buyer,merchant,amazon.in,standard,j0280,j0280_skd_s,set,s,1,1556.0,maharashtra,False,easy_ship
